sample_id,sample_name,biosample,sample_description,latitude,longitude,geolocation,biome,biome_feature,biome_material,assembly_run_ids,study_id
ERS2753755,AH.NFC_W97.READ2 Taxonomy ID:256318,SAMEA4934965,AH.NFC_W97.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808651,MGYS00005055
ERS2753756,ZR.NFC_W86.READ1 Taxonomy ID:256318,SAMEA4934966,ZR.NFC_W86.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808652,MGYS00005055
ERS2753757,MN.NFC_W78.READ2 Taxonomy ID:256318,SAMEA4934967,MN.NFC_W78.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808653,MGYS00005055
ERS2753758,BE.NFC_W94.READ2 Taxonomy ID:256318,SAMEA4934968,BE.NFC_W94.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808654,MGYS00005055
ERS2753759,TG.NFC_W80.READ2 Taxonomy ID:256318,SAMEA4934969,TG.NFC_W80.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808655,MGYS00005055
ERS2753760,FD.NFC_W88.READ2 Taxonomy ID:256318,SAMEA4934970,FD.NFC_W88.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808656,MGYS00005055
ERS2753761,TG.NFC_W80.READ1 Taxonomy ID:256318,SAMEA4934971,TG.NFC_W80.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808657,MGYS00005055
ERS2753762,ZR.NFC_W86.READ2 Taxonomy ID:256318,SAMEA4934972,ZR.NFC_W86.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808658,MGYS00005055
ERS2753763,FR.NFC_W95.READ2 Taxonomy ID:256318,SAMEA4934973,FR.NFC_W95.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808659,MGYS00005055
ERS2753764,AH.NFC_W97.READ1 Taxonomy ID:256318,SAMEA4934974,AH.NFC_W97.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808660,MGYS00005055
ERS2753765,WT.NFC_W84.READ2 Taxonomy ID:256318,SAMEA4934975,WT.NFC_W84.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808661,MGYS00005055
ERS2753766,FD.NFC_W88.READ1 Taxonomy ID:256318,SAMEA4934976,FD.NFC_W88.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808662,MGYS00005055
ERS2753767,EM.NFC_W76.READ2 Taxonomy ID:256318,SAMEA4934977,EM.NFC_W76.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808663,MGYS00005055
ERS2753768,TU.NFC_W92.READ1 Taxonomy ID:256318,SAMEA4934978,TU.NFC_W92.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808664,MGYS00005055
ERS2753769,EM.NFC_W76.READ1 Taxonomy ID:256318,SAMEA4934979,EM.NFC_W76.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808665,MGYS00005055
ERS2753770,FR.NFC_W95.READ1 Taxonomy ID:256318,SAMEA4934980,FR.NFC_W95.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808666,MGYS00005055
ERS2753771,MN.NFC_W78.READ1 Taxonomy ID:256318,SAMEA4934981,MN.NFC_W78.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808667,MGYS00005055
ERS2753772,BE.NFC_W94.READ1 Taxonomy ID:256318,SAMEA4934982,BE.NFC_W94.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808668,MGYS00005055
